Titulo,Review,Calificacion,FechaEstadia,Ciudad,Atraccion,TituloReview
excelente lugar,"tiene una vista de toda la ciudad muy hermosa, puedes ver casi toda la ciudad y si tienes suerte se pueden apreciar los volcanes ",4,2020-11-01,Puebla,Fuertes De Loreto,"excelente lugar. tiene una vista de toda la ciudad muy hermosa, puedes ver casi toda la ciudad y si tienes suerte se pueden apreciar los volcanes."
"Visita muy recomendada,","Lugar relajante, vista hermosa de la ciudad, a veces tiene espectáculos nocturnos, puedes caminar por sus alrededores, me encanta la replica en escala del monumento a la Revolución, el café punta de cielo que está ahí es excelente, lo único malo son los mosquitos.",5,2019-09-01,Puebla,Fuertes De Loreto,"Visita muy recomendada,. Lugar relajante, vista hermosa de la ciudad, a veces tiene espectáculos nocturnos, puedes caminar por sus alrededores, me encanta la replica en escala del monumento a la Revolución, el café punta de cielo que está ahí es excelente, lo único malo son los mosquitos."
Vayan,"Recorrer el😒 parque subirse al teleférico ver el lago ver el museo de la evolución  caminar , paseo imperdible ",5,2019-08-01,Puebla,Fuertes De Loreto,"Vayan. Recorrer el😒 parque subirse al teleférico ver el lago ver el museo de la evolución  caminar , paseo imperdible."
Vista asombrosa,"Visitamos por la noche, por lo que el museo estaba cerrado. Pero, el parque al lado del museo es encantador para visitar por la noche y tiene unas vistas impresionantes de la ciudad. El parque está súper limpio y nos sentimos seguros por la noche.",5,2020-01-01,Puebla,Fuertes De Loreto,"Vista asombrosa. Visitamos por la noche, por lo que el museo estaba cerrado. Pero, el parque al lado del museo es encantador para visitar por la noche y tiene unas vistas impresionantes de la ciudad. El parque está súper limpio y nos sentimos seguros por la noche."
nada espectacular ,"los fuertes están muy interesantes para ir a conocerlos pero sólo un ratito, la verdad tampoco hay mucho que hacer en los alrededores ",3,2020-03-01,Puebla,Fuertes De Loreto,"nada espectacular. los fuertes están muy interesantes para ir a conocerlos pero sólo un ratito, la verdad tampoco hay mucho que hacer en los alrededores."
Relax,"Un día completamente diferente e increíble ..... no pensamos que nos gustaría, pero así fue.... tienes una vista increíble y puedes disfrutar de una muy buena caminata; eso sí, terminas cansado; pero feliz ",5,2019-12-01,Puebla,Fuertes De Loreto,"Relax. Un día completamente diferente e increíble ..... no pensamos que nos gustaría, pero así fue.... tienes una vista increíble y puedes disfrutar de una muy buena caminata; eso sí, terminas cansado; pero feliz."
Sencillo,"Por fuera se ve imponente, tienen algunos cañones de diferente forma en muy buen estado y por dentro tienen muy pocas cosas en las últimas salas.Solo para conocer un poco de historia.",3,2020-02-01,Puebla,Fuertes De Loreto,"Sencillo. Por fuera se ve imponente, tienen algunos cañones de diferente forma en muy buen estado y por dentro tienen muy pocas cosas en las últimas salas.Solo para conocer un poco de historia."
Los fuertes ,"Un lugar donde puedes pasar un fin de semana en familia, haciendo ejercicio o bien solo para caminar y despejarse del mundo, sus su increíble vista de árboles y calles poco transitadas. Un punto específico es el rincón de los enamorados debido a que muchas parejas ponen ahí un candado como prueba de su amor, es idea para ir y pasar un rato con tu novi@. ",5,2020-01-01,Puebla,Fuertes De Loreto,"Los fuertes. Un lugar donde puedes pasar un fin de semana en familia, haciendo ejercicio o bien solo para caminar y despejarse del mundo, sus su increíble vista de árboles y calles poco transitadas. Un punto específico es el rincón de los enamorados debido a que muchas parejas ponen ahí un candado como prueba de su amor, es idea para ir y pasar un rato con tu novi@."
Noche de paseo con la familia.,"El lugar esta poco iluminado, pero no le quita lo hermoso, se puede ver parte de la ciudad desde la parte más alta,  y hay un lago que guarda una gran sorpresa en las noche de fin de semana después de las ocho de la noche. ",4,2020-01-01,Puebla,Fuertes De Loreto,"Noche de paseo con la familia. El lugar esta poco iluminado, pero no le quita lo hermoso, se puede ver parte de la ciudad desde la parte más alta,  y hay un lago que guarda una gran sorpresa en las noche de fin de semana después de las ocho de la noche."
Lugar que estas obligadp a conocer historia y diversión,"Lo recomiendo es genial para aprender la historia de la ciudad de puebla, podras hacer ejercicio en un gran parte de ares verdes, conocer los museos que están dentro del fuerte la verdad es un sitio que vale la pena conocer y muy economico de verdad te vas a divertir ahi se ubica el Teleferico donde podras observar toda la ciudad",5,2019-12-01,Puebla,Fuertes De Loreto,"Lugar que estas obligadp a conocer historia y diversión. Lo recomiendo es genial para aprender la historia de la ciudad de puebla, podras hacer ejercicio en un gran parte de ares verdes, conocer los museos que están dentro del fuerte la verdad es un sitio que vale la pena conocer y muy economico de verdad te vas a divertir ahi se ubica el Teleferico donde podras observar toda la ciudad."
REVIVE TU PASADO SI ERES MEXICANO,"Un lugar con excelente vista a la cuidad cargado de historia, muy limpio y seguro con ganas de quedarte en la zona un buen clima.",5,2019-10-01,Puebla,Fuertes De Loreto,"REVIVE TU PASADO SI ERES MEXICANO. Un lugar con excelente vista a la cuidad cargado de historia, muy limpio y seguro con ganas de quedarte en la zona un buen clima."
OBLIGADO,definitvamente es una visita obligada en la ciudad si te esta la historia...el museo muestra pocas cosas sin embargo es muy interesante pues hay muchos artículos utilizados durante la batalle del 5 de mayo,5,2018-12-01,Puebla,Fuertes De Loreto,OBLIGADO. definitvamente es una visita obligada en la ciudad si te esta la historia...el museo muestra pocas cosas sin embargo es muy interesante pues hay muchos artículos utilizados durante la batalle del 5 de mayo.
visita a un lugar cargado de historia,"ha sido una grata visita, recordar la gesta heroica, el lugar está muy bien conservado, la vista de la ciudad es hermosa, así como la vista hacia los volcanes. ",4,2019-05-01,Puebla,Fuertes De Loreto,"visita a un lugar cargado de historia. ha sido una grata visita, recordar la gesta heroica, el lugar está muy bien conservado, la vista de la ciudad es hermosa, así como la vista hacia los volcanes."
Bueno ,"La vista es grandiosa, puedes pasar un rato agradable porque hay una cafetería y área verde; se ofrecen tours en donde puedes visitarlo por algunos minutos, recomendable ir a una hora en donde no haga mucho calor ya que no te puedes cubrir mucho. ",4,2018-11-01,Puebla,Fuertes De Loreto,"Bueno. La vista es grandiosa, puedes pasar un rato agradable porque hay una cafetería y área verde; se ofrecen tours en donde puedes visitarlo por algunos minutos, recomendable ir a una hora en donde no haga mucho calor ya que no te puedes cubrir mucho."
Excelente Lugar para caminar,"Es un lugar en el que se puede caminar mucho, es realmente agradable e inclusive es posible realizar ejercicio o llevar a pasear a la mascota de noche ya que es un sitio muy tranquilo y hay mucha afluencia de personas realizando actividades físicas. El teleférico añade un interés adicional sólo que el recorrido es muy corto.",5,2019-08-01,Puebla,Fuertes De Loreto,"Excelente Lugar para caminar. Es un lugar en el que se puede caminar mucho, es realmente agradable e inclusive es posible realizar ejercicio o llevar a pasear a la mascota de noche ya que es un sitio muy tranquilo y hay mucha afluencia de personas realizando actividades físicas. El teleférico añade un interés adicional sólo que el recorrido es muy corto."
"Visita a lugar histórico, por la batalla del 5 de mayo de 1862.","Es lugar recomendado para conocer por las personas que visitan la ciudad de Puebla. Donde se libro la batalla con el ejercito francés, el mejor de la época en ese momento. Las tropas mexicanas comandadas por el General Ignacio Zaragoza  derrotaron a los invasores el 5 de mayo de 1862. Son los fuertes de Loreto y Guadalupe, donde se libro esa importante batalla. Recomiendo conocer a quienes son amantes de la Historia de México.   ",5,2019-05-01,Puebla,Fuertes De Loreto,"Visita a lugar histórico, por la batalla del 5 de mayo de 1862. Es lugar recomendado para conocer por las personas que visitan la ciudad de Puebla. Donde se libro la batalla con el ejercito francés, el mejor de la época en ese momento. Las tropas mexicanas comandadas por el General Ignacio Zaragoza  derrotaron a los invasores el 5 de mayo de 1862. Son los fuertes de Loreto y Guadalupe, donde se libro esa importante batalla. Recomiendo conocer a quienes son amantes de la Historia de México."
Muy bien cuidado y limpio,Hay muchos tours en época de julio principalmente jóvenes de toda la República. Los precios accesibles y parte de la historia de puebla se observa claramente en este sitio .,4,2019-07-01,Puebla,Fuertes De Loreto,Muy bien cuidado y limpio. Hay muchos tours en época de julio principalmente jóvenes de toda la República. Los precios accesibles y parte de la historia de puebla se observa claramente en este sitio .
Un lugar histórico de México,"Este lugar es digno de verse, sobre todo para los amantes de la historia de México!! el sitio es agradable!!",4,2019-02-01,Puebla,Fuertes De Loreto,"Un lugar histórico de México. Este lugar es digno de verse, sobre todo para los amantes de la historia de México!! el sitio es agradable!!."
Bonitos pero...,"Muy padre conocer donde fue un fuerte de Puebla, pero faltan guías, información adentro, solo entras y ya. Fui en domingo y ni gente de la taquilla había ( día gratuito), los vendedores me dijeron qué hay un museo ahí pero estaba cerrado. Cuando visiten vayan en tour o en turibus, nosotros salimos de los túneles y ahí no hay taxis para regresar, tienes que caminar unos 800 metros a conseguir uno. Lugar de difícil acceso para personas con discapacidad, pero no imposible. ",4,2019-07-01,Puebla,Fuertes De Loreto,"Bonitos pero... Muy padre conocer donde fue un fuerte de Puebla, pero faltan guías, información adentro, solo entras y ya. Fui en domingo y ni gente de la taquilla había ( día gratuito), los vendedores me dijeron qué hay un museo ahí pero estaba cerrado. Cuando visiten vayan en tour o en turibus, nosotros salimos de los túneles y ahí no hay taxis para regresar, tienes que caminar unos 800 metros a conseguir uno. Lugar de difícil acceso para personas con discapacidad, pero no imposible."
Muy bonito,"Lugar bello para visitar y caminar relajarse con la familia y tomar fotos, es un lugar para disfrutar!",5,2019-07-01,Puebla,Fuertes De Loreto,"Muy bonito. Lugar bello para visitar y caminar relajarse con la familia y tomar fotos, es un lugar para disfrutar!."
Imperdible,"Si visitas la ciudad de Puebla no puedes faltar a esta zona histórica, en ella podrás revivir parte del pasado histórico de nuestra ciudad, en la zona encuentras variedad de museos.",5,2019-01-01,Puebla,Fuertes De Loreto,"Imperdible. Si visitas la ciudad de Puebla no puedes faltar a esta zona histórica, en ella podrás revivir parte del pasado histórico de nuestra ciudad, en la zona encuentras variedad de museos."
Visita cercana a sitios de trabajo,"Este lugar se convierte en una maravillosa experiencia , regresa uno al pasado y permite conocer mucho de la historia de Mexico",5,2018-09-01,Puebla,Fuertes De Loreto,"Visita cercana a sitios de trabajo. Este lugar se convierte en una maravillosa experiencia , regresa uno al pasado y permite conocer mucho de la historia de Mexico."
Historic place,"The Fort of Loreto is worth visiting. It contains so much pieces of history related to the Battle of 4 de Mayo in Puebla. The admission was 75 pesos and 45 pesos for video taping. This is the fort in the lower part of the hill. We visited Fort of Guadalupe as well seated on top of the hill. El Fuerte de Loreto vale la pena visitarlo. Contiene muchos documentos, fotos y reliquias antiguas. There are several ways to get to these Forts.  Este fuerte se encuentra ubicado en la parte baja del cerro y el Fuerte de Guadalupe esta en la cima del cerro. Este fuerte tambien lo visitamos y nos encanto. Hay varias maneras de llegar a estos fuertes.",5,2019-05-01,Puebla,Fuertes De Loreto,"Historic place. The Fort of Loreto is worth visiting. It contains so much pieces of history related to the Battle of 4 de Mayo in Puebla. The admission was 75 pesos and 45 pesos for video taping. This is the fort in the lower part of the hill. We visited Fort of Guadalupe as well seated on top of the hill. El Fuerte de Loreto vale la pena visitarlo. Contiene muchos documentos, fotos y reliquias antiguas. There are several ways to get to these Forts.  Este fuerte se encuentra ubicado en la parte baja del cerro y el Fuerte de Guadalupe esta en la cima del cerro. Este fuerte tambien lo visitamos y nos encanto. Hay varias maneras de llegar a estos fuertes."
visita puebla,"se puede apreciar la historia de puebla, ademas de que el transporte turístico te puede bajar aquí y tomas mas tarde otro de retorno",5,2018-07-01,Puebla,Fuertes De Loreto,"visita puebla. se puede apreciar la historia de puebla, ademas de que el transporte turístico te puede bajar aquí y tomas mas tarde otro de retorno."
Vale la pena ,"Están muy lindos y creo que han sabido sacarles jugo. Vale la pena ir a pasear un rato ahí, tomarse un café y admirar la vista ",5,2018-11-01,Puebla,Fuertes De Loreto,"Vale la pena. Están muy lindos y creo que han sabido sacarles jugo. Vale la pena ir a pasear un rato ahí, tomarse un café y admirar la vista."
Una puerta al pasado,"Sentir el clima que sintieron y vivieron durante el asedio francés, recorrer los pasillos durante la batalla, dar un paso al pasado, dominar la vista de la ciudad que se yergue majestuosa... Eso se siente en el Fuerte, ven y no te arrepentirás!!!",5,2019-03-01,Puebla,Fuertes De Loreto,"Una puerta al pasado. Sentir el clima que sintieron y vivieron durante el asedio francés, recorrer los pasillos durante la batalla, dar un paso al pasado, dominar la vista de la ciudad que se yergue majestuosa... Eso se siente en el Fuerte, ven y no te arrepentirás!!!."
Monumento histórico remodelado y adaptado para el visitante interesado en la historia de nuestro País,"Han adaptado los espacios para el facil tránsito y cuentan con gente preparada para guiarte en la visita, solo corrobora por internet del sitio los horarios . Si no quieres guía, te recomiendo leer la historia del lugar para que disfrutes la visita y si llevas a los pequeños les estarás dando una gran oportunidad de conocer su historia",4,2018-09-01,Puebla,Fuertes De Loreto,"Monumento histórico remodelado y adaptado para el visitante interesado en la historia de nuestro País. Han adaptado los espacios para el facil tránsito y cuentan con gente preparada para guiarte en la visita, solo corrobora por internet del sitio los horarios . Si no quieres guía, te recomiendo leer la historia del lugar para que disfrutes la visita y si llevas a los pequeños les estarás dando una gran oportunidad de conocer su historia."
Reencuentro con la historia,"Un lugar para aprender historia, recordar e imaginar como sucedieron los hechos históricos y mas con la narracion de los guías. También es un lugar para descansar,desestresarse.Excelente lugar.Los costos son accesibles.",4,2018-12-01,Puebla,Fuertes De Loreto,"Reencuentro con la historia. Un lugar para aprender historia, recordar e imaginar como sucedieron los hechos históricos y mas con la narracion de los guías. También es un lugar para descansar,desestresarse.Excelente lugar.Los costos son accesibles."
Muy bello museo ye instalaciones.,Una visita al museo te da un gran conocimiento de los eventos y ejércitos de la batalla del 5 de mayo,5,2019-03-01,Puebla,Fuertes De Loreto,Muy bello museo ye instalaciones. Una visita al museo te da un gran conocimiento de los eventos y ejércitos de la batalla del 5 de mayo.
Lleno de historia ,"Es un lugar donde todos los poblanos nos sentimos muy orgullosos por la historia que tiene, aparte esta muy bien cuidado y esta muy cerca de otros museos y de el planetario ",5,2019-03-01,Puebla,Fuertes De Loreto,"Lleno de historia. Es un lugar donde todos los poblanos nos sentimos muy orgullosos por la historia que tiene, aparte esta muy bien cuidado y esta muy cerca de otros museos y de el planetario."
"""Maravilloso lugar""","Lugar lleno de historia, aquí se llevó a cabo la heroica batalla de Puebla contra los invasores franceses, en el museo se expone la casaca que usó Ignacio Zaragoza, así como otras vestimentas y artículos. ""Dicen los poblanos que quien no visita los fuertes no visitó Puebla"".",4,2018-10-01,Puebla,Fuertes De Loreto,"""Maravilloso lugar"". Lugar lleno de historia, aquí se llevó a cabo la heroica batalla de Puebla contra los invasores franceses, en el museo se expone la casaca que usó Ignacio Zaragoza, así como otras vestimentas y artículos. ""Dicen los poblanos que quien no visita los fuertes no visitó Puebla""."
Pasear,"Me gusta hay mucho que ver! Lleven su agua por que aveces no encuentras cerca donde comprar o la que encuentras no está fría! Puedes llevar a tu perro en algunas zonas, no lleven drones, hay vigilancia y se los pueden quitar!",4,2019-03-01,Puebla,Fuertes De Loreto,"Pasear. Me gusta hay mucho que ver! Lleven su agua por que aveces no encuentras cerca donde comprar o la que encuentras no está fría! Puedes llevar a tu perro en algunas zonas, no lleven drones, hay vigilancia y se los pueden quitar!."
"El Lugar mas apropiado para todo visitante que llegue a Puebla ""LOS FUERTES DE LORETO""","Lo más bello de la historia de Puebla, debido a que aquí en estos edificios sirvieron como cuarteles, fortificaciones militares, en donde se llevo a cabo el escenario de la Batalla de Puebla de 1852, del Ejército de Oriente en la Segunda Intervención Francesa en México, Actualmente, en la Zona Histórica de los Fuertes se encuentra  el Auditorio de la Reforma, asi como el Museo Regional del Instituto Nacional de Antropología e Historia, y la Casa Puebla. también esta el Centro de Exposiciones de Puebla, asimismo se construyó un monumento donde reposan los restos de Ignaciano Zaragoza y su esposa Rafaela Padilla.",5,2019-01-01,Puebla,Fuertes De Loreto,"El Lugar mas apropiado para todo visitante que llegue a Puebla ""LOS FUERTES DE LORETO"". Lo más bello de la historia de Puebla, debido a que aquí en estos edificios sirvieron como cuarteles, fortificaciones militares, en donde se llevo a cabo el escenario de la Batalla de Puebla de 1852, del Ejército de Oriente en la Segunda Intervención Francesa en México, Actualmente, en la Zona Histórica de los Fuertes se encuentra  el Auditorio de la Reforma, asi como el Museo Regional del Instituto Nacional de Antropología e Historia, y la Casa Puebla. también esta el Centro de Exposiciones de Puebla, asimismo se construyó un monumento donde reposan los restos de Ignaciano Zaragoza y su esposa Rafaela Padilla."
Vista panorámica,"Es un lugar lleno de historia, ademas, tiene la ventaja de poder observar una parte de la ciudad desde una parte elevada, para un paseo sin prisas.",4,2018-07-01,Puebla,Fuertes De Loreto,"Vista panorámica. Es un lugar lleno de historia, ademas, tiene la ventaja de poder observar una parte de la ciudad desde una parte elevada, para un paseo sin prisas."
Historia,"Los Fuertes de Loreto en Puebla, cuentan la historia de esa Heroica ciudad, en el año de 1868 con la intervención Francesa en cuya defensa de la ciudad fue el Gral. Ignacio Zaragoza.",5,2018-08-01,Puebla,Fuertes De Loreto,"Historia. Los Fuertes de Loreto en Puebla, cuentan la historia de esa Heroica ciudad, en el año de 1868 con la intervención Francesa en cuya defensa de la ciudad fue el Gral. Ignacio Zaragoza."
Muy bien cuidado!,"La zona de Los Fuertes es bastante extensa y se encuentra en zona de ladera por lo que es recomendable usar calzado cómodo para caminar. Además de que es necesario llegar temprano (por la mañana) si se desea poder ver todo, lod dos fuertes, el museo, tomar el teleférico, caminar por el parque y los alrededores de los fuertes, entrar al planetario y disfrutar de una de sus funciones. Te recomiendo llevar gorra/sombrero y lentes para sol además de agua por si deseas caminar los parques pues puestos con agua encuentras sólo fuera de un fuerte y en la zona del planetario. Vale la pena la caminata!",5,2018-09-01,Puebla,Fuertes De Loreto,"Muy bien cuidado!. La zona de Los Fuertes es bastante extensa y se encuentra en zona de ladera por lo que es recomendable usar calzado cómodo para caminar. Además de que es necesario llegar temprano (por la mañana) si se desea poder ver todo, lod dos fuertes, el museo, tomar el teleférico, caminar por el parque y los alrededores de los fuertes, entrar al planetario y disfrutar de una de sus funciones. Te recomiendo llevar gorra/sombrero y lentes para sol además de agua por si deseas caminar los parques pues puestos con agua encuentras sólo fuera de un fuerte y en la zona del planetario. Vale la pena la caminata!."
Histórico lugar,"El lugar está muy bien conservado y es muy accesible, tal vez falte una pequeña cafetería para descansar entre recorridos, pero está lindo!",5,2018-05-01,Puebla,Fuertes De Loreto,"Histórico lugar. El lugar está muy bien conservado y es muy accesible, tal vez falte una pequeña cafetería para descansar entre recorridos, pero está lindo!."
Belleza,"Si te gusta observar el verde por sobre los lugares en donde andas, este es un buen lugar ya que los jardines con los que cuenta están  muy bien cuidados y limpios.Ambos fuertes son una belleza histórica y los museos están muy ordenados, limpios e iluminados.Las torres del teleférico además de limpias, ordenadas en sus procesos y seguras en todo el viaje son otra belleza, te permiten ver desde lo alto gran parte de la ciudad y las explicaciones y comentarios del personal a cargo del teleférico son muy acertadas y amables.",5,2018-12-01,Puebla,Fuertes De Loreto,"Belleza. Si te gusta observar el verde por sobre los lugares en donde andas, este es un buen lugar ya que los jardines con los que cuenta están  muy bien cuidados y limpios.Ambos fuertes son una belleza histórica y los museos están muy ordenados, limpios e iluminados.Las torres del teleférico además de limpias, ordenadas en sus procesos y seguras en todo el viaje son otra belleza, te permiten ver desde lo alto gran parte de la ciudad y las explicaciones y comentarios del personal a cargo del teleférico son muy acertadas y amables."
Para adentrarse en la historia,Este sitio permite entender uno de los pasajes más gloriosos de la historia de México.Bien cuidad y muy ameno.,5,2018-10-01,Puebla,Fuertes De Loreto,Para adentrarse en la historia. Este sitio permite entender uno de los pasajes más gloriosos de la historia de México.Bien cuidad y muy ameno.
Heróico museo,"Ademas de ser un lugar histórico, este museo muestra la historia de la batalla de puebla, un hecho que debes conocer si eres mexicano, muy recomendado.",5,2018-11-01,Puebla,Fuertes De Loreto,"Heróico museo. Ademas de ser un lugar histórico, este museo muestra la historia de la batalla de puebla, un hecho que debes conocer si eres mexicano, muy recomendado."
Un lugar histórico,"Es un lugar bastante agradable, en el cual los niños y adultos pueden darse una idea del pasaje histórico que tanto representa a la Ciudad de Puebla, como lo fue la Batalla del 5 de Mayo, el lugar tienes maravillosas vistas, y el Museo de Sitio es una visita rapida, pero muy interesante en la que pueden apreciar armas, y uniformes de personajes de la historia,",5,2018-10-01,Puebla,Fuertes De Loreto,"Un lugar histórico. Es un lugar bastante agradable, en el cual los niños y adultos pueden darse una idea del pasaje histórico que tanto representa a la Ciudad de Puebla, como lo fue la Batalla del 5 de Mayo, el lugar tienes maravillosas vistas, y el Museo de Sitio es una visita rapida, pero muy interesante en la que pueden apreciar armas, y uniformes de personajes de la historia,."
Museo de la no intervencion,Es un museo que te muestra la historia de la batalla de Puebla ante el ejercito invasor francés el 5 de mayo de 1862,5,2018-09-01,Puebla,Fuertes De Loreto,Museo de la no intervencion. Es un museo que te muestra la historia de la batalla de Puebla ante el ejercito invasor francés el 5 de mayo de 1862.
Agradable para una caminata,"Es un lugar muy agradable para caminar y lleno de historia, esta muy bien cuidado y ofrece diversas atracciones cerca. El museo es pequeño y desafortunadamente estaba cerrada una parte a causa del sismo del año pasado.",4,2018-09-01,Puebla,Fuertes De Loreto,"Agradable para una caminata. Es un lugar muy agradable para caminar y lleno de historia, esta muy bien cuidado y ofrece diversas atracciones cerca. El museo es pequeño y desafortunadamente estaba cerrada una parte a causa del sismo del año pasado."
obligado,"muy bonito lugar y museo el cual tiene muchas cosas relacionadas con la batalla de puebla, hay amplios estacionamientos y los precios de entrada son accesibles, definitivamente un lugar indispensable para los amantes de la historia",5,2018-10-01,Puebla,Fuertes De Loreto,"obligado. muy bonito lugar y museo el cual tiene muchas cosas relacionadas con la batalla de puebla, hay amplios estacionamientos y los precios de entrada son accesibles, definitivamente un lugar indispensable para los amantes de la historia."
Recorrido con operador,El recorrido con David el operador fue súper agradable!!! Nos divertimos mucho. Su humor y conocimiento hicieron una grata experiencia,5,2025-09-01,Puebla,Africam Safari,Recorrido con operador. El recorrido con David el operador fue súper agradable!!! Nos divertimos mucho. Su humor y conocimiento hicieron una grata experiencia.
Safari interactivo y de conservación,"Una experiencia imperdible si van a puebla.Es uno de los zoológicos que se ven cuidados y donde los animales son libres.En el audio guía se explica el tema de conservación y eso es importante, ya que sabes que participa en programas de rescate y educación ambiental",5,2025-08-01,Puebla,Africam Safari,"Safari interactivo y de conservación. Una experiencia imperdible si van a puebla.Es uno de los zoológicos que se ven cuidados y donde los animales son libres.En el audio guía se explica el tema de conservación y eso es importante, ya que sabes que participa en programas de rescate y educación ambiental."
Es un imperdible en puebla. Uno de los mejores Zoologicos que hemos ido,"Uno de los mejores Zoologicos que hemos ido en cantidad de animales, paisajismo, decoración de las atracciones, nivel de servicio... Todo muy bueno, incluso superior al de Florida a un costo mucho mas razonable. Felicitaciones a todo el equipo que hace esto posible",5,2025-08-01,Puebla,Africam Safari,"Es un imperdible en puebla. Uno de los mejores Zoologicos que hemos ido. Uno de los mejores Zoologicos que hemos ido en cantidad de animales, paisajismo, decoración de las atracciones, nivel de servicio... Todo muy bueno, incluso superior al de Florida a un costo mucho mas razonable. Felicitaciones a todo el equipo que hace esto posible."
"Una experiencia inolvidable, gracias al increíble equipo de Africam Safari","Quiero compartir mi experiencia en Africam Safari, no solo porque el lugar es espectacular, sino porque viví una muestra de servicio al cliente que sinceramente no me esperaba, y que agradezco muchísimo.Yo venía de fuera de Puebla y planeaba rentar un coche para hacer el recorrido en Africam. Sin embargo, al momento de recoger el auto, surgió un problema con mi licencia y no pude rentarlo. Ya tenía mis boletos comprados, incluyendo una experiencia exclusiva con el rinoceronte agendada, así que decidí tomar uno de los tours en autobús que salen del centro.Cuando llegué al parque, le expliqué mi situación a la guía del tour y ella, muy atenta, lo comunicó al personal de Africam. Lo que pasó después me sorprendió para bien: lejos de decirme “ya perdiste tu experiencia” (como pasa en muchos lugares), la gente de Africam Safari tuvo el gran detalle de contactarme directamente, enviarme una camioneta al punto donde estaba el autobús, llevarme puntualmente a la experiencia con el rinoceronte y luego regresarme sin ningún problema.No solo me ayudaron: se adelantaron a mis necesidades, me hicieron sentir acompañado y se aseguraron de que no perdiera algo que para mí era muy especial. Ese tipo de atención no es común. En muchos otros lados simplemente te dicen que no se puede. Pero aquí, el compromiso y la calidad humana marcaron la diferencia.Gracias de corazón a todo el equipo de Africam Safari, y en especial a Leo, quien fue mi guía durante la experiencia, conoce perfectamente a los animales  y se nota que ama lo que hace. Me fui no solo feliz por lo vivido, sino profundamente agradecido por cómo me trataron.⭐️⭐️⭐️⭐️⭐️ – 100% recomendable. No solo por lo que se ve, sino por cómo te hacen sentir.",5,2025-07-01,Puebla,Africam Safari,"Una experiencia inolvidable, gracias al increíble equipo de Africam Safari. Quiero compartir mi experiencia en Africam Safari, no solo porque el lugar es espectacular, sino porque viví una muestra de servicio al cliente que sinceramente no me esperaba, y que agradezco muchísimo.Yo venía de fuera de Puebla y planeaba rentar un coche para hacer el recorrido en Africam. Sin embargo, al momento de recoger el auto, surgió un problema con mi licencia y no pude rentarlo. Ya tenía mis boletos comprados, incluyendo una experiencia exclusiva con el rinoceronte agendada, así que decidí tomar uno de los tours en autobús que salen del centro.Cuando llegué al parque, le expliqué mi situación a la guía del tour y ella, muy atenta, lo comunicó al personal de Africam. Lo que pasó después me sorprendió para bien: lejos de decirme “ya perdiste tu experiencia” (como pasa en muchos lugares), la gente de Africam Safari tuvo el gran detalle de contactarme directamente, enviarme una camioneta al punto donde estaba el autobús, llevarme puntualmente a la experiencia con el rinoceronte y luego regresarme sin ningún problema.No solo me ayudaron: se adelantaron a mis necesidades, me hicieron sentir acompañado y se aseguraron de que no perdiera algo que para mí era muy especial. Ese tipo de atención no es común. En muchos otros lados simplemente te dicen que no se puede. Pero aquí, el compromiso y la calidad humana marcaron la diferencia.Gracias de corazón a todo el equipo de Africam Safari, y en especial a Leo, quien fue mi guía durante la experiencia, conoce perfectamente a los animales  y se nota que ama lo que hace. Me fui no solo feliz por lo vivido, sino profundamente agradecido por cómo me trataron.⭐️⭐️⭐️⭐️⭐️ – 100% recomendable. No solo por lo que se ve, sino por cómo te hacen sentir."
Espectacular,"Un lugar espectacular que no puedes perderte, es una experiencia inmersiva completamente diferente que un zologico, pudimos conocer a Benito y muchas otras especies muy de cerca.",5,2025-04-01,Puebla,Africam Safari,"Espectacular. Un lugar espectacular que no puedes perderte, es una experiencia inmersiva completamente diferente que un zologico, pudimos conocer a Benito y muchas otras especies muy de cerca."
Genial!!,"Estuvo genial , mis hijos se divirtieron demasiado. Gracias!! Por protejer tantas especies y conservarlos en su habitad",5,2025-06-01,Puebla,Africam Safari,"Genial!!. Estuvo genial , mis hijos se divirtieron demasiado. Gracias!! Por protejer tantas especies y conservarlos en su habitad."
"Solo fui a ver animales enfermos, que triste que se roben el dinero y no cuiden a sus animales","habia muchismos camiones, autos etc... los animales se ven enfermos y desnutridos. les chilla la tripa a los dueños porque el lugar esta lleno hasta el tope y se tranzan todo el dinero porque no cuidan sus animales. las leonas muy delgadas.",1,2024-04-01,Puebla,Africam Safari,"Solo fui a ver animales enfermos, que triste que se roben el dinero y no cuiden a sus animales. habia muchismos camiones, autos etc... los animales se ven enfermos y desnutridos. les chilla la tripa a los dueños porque el lugar esta lleno hasta el tope y se tranzan todo el dinero porque no cuidan sus animales. las leonas muy delgadas."
