TituloReview,Ciudad,Clasificacion_Subjetividad,TotalFrases,FrasesSubjetivas,FrasesObjetivas,ClasificacionPorFrases,EsMixta,PorcentajeSubjetivo,PorcentajeObjetivo
"Una experiencia para repetir sin duda Un experiencia muy buena. Desde la llegada, el show maya, el recorrido por la jungla.La lancha súper divertido y el snorkel muy bonita zona, con el coral, los peces y las estatuas. Nuestro capitán Fox súper  bien!!",Cancun,Subjetiva,5,4,1,Mixta,True,80.0,20.0
"Histórico lugar El lugar está muy bien conservado y es muy accesible, tal vez falte una pequeña cafetería para descansar entre recorridos, pero está lindo!",Puebla,Mixta,2,1,1,Mixta,True,50.0,50.0
"Puerto Vallarta Marina -Estafa de experiencia de hotel de lujo-!!!! Hola a todos,Pensé que solo lo puse ahí para evitar que otros desperdicien su tiempo de vacaciones en BS. . . .Existe un Mostrador de Información Turística en la ""Marina Principal"" de Puerto Vallarta. Los chicos allí están muy dispuestos a ayudar a la gente. . . . pero luego se les ocurre alguna cadena de hoteles de lujo, a la que te pueden referir y vas allí, almuerzas gratis, te tomas fotos, etc, etc. . . Todo gratis y divertido, dicen. . . .En realidad aunque. . . vas al hotel . . conocer a algunos representantes de ventas. . . no hay fotos, no hay diversión, pero intentan venderte un paquete de vacaciones por valor de 18 . 000 USD: D: D: D y si los rechaza, lo que apuesto a que hace la mayoría de la gente. . . luego llaman a sus gerentes para tratar de convencerte de lo bueno que es el trato, etc., que sabes cómo va. . .Así que corta una larga historia corta. . NO caiga en la estafa del ""día en un hotel de lujo"". Los representantes obtendrán sus comisiones y terminará desperdiciando de 3 a 4 horas de sus vacaciones en su argumento de venta. . . : re: re: re: re",Puerto Vallarta,Mixta,8,6,2,Mixta,True,75.0,25.0
Vista increíble Se requiere de buena condición física para escalar hasta la cima y apreciar la mejor y  más bella vista del puerto.,Mazatlan,Mixta,2,1,1,Mixta,True,50.0,50.0
"Planea ir lo más temprano posible Me parece un poco caótico, no hay mucho control en varios lugares y las filas de espera son largas, las especies están bien cuidadas.",CDMX,Mixta,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"Shopping, entertainment, restaurants, bars, Skywheel and even more Wednesday 30th October and we took the local bus from our Hotel Riu Palace Los Americas to the extensive shopping village, La Isla Cancún. The bus fare was 12 Pesos (roughly fifty pence).It's located in the Hotel Zone, along Nichupte and Bojórquez Lagoon.Would not say we visited here, it was more of an expedition and not just a quick in and out.We started off in La Botique Palacio, this was definitely high end shopping with stores like Louis Vuitton, Bottega Veneta, Balenciaga, Marc Jacobs, Giorgio Armani, Gucci and many others. There were armed guards on duty in this sector, in fact when we were here, there were more guards than shoppers.There were other well know brands such as Abercrombie & Fitch, Prada, Lacoste and many more. Not all of the stores are high end and branded, there are numerous souvenir shops and other outlets to be visited.There are a wide variety restaurants, bars, coffee shops and other eateries. Senor Frogs bar and restaurant, McDonald's and Starbucks are some of the many food and drink outlets. There are both indoor and outdoor dining courtyards.There were a series of bridges that spanned waterways that linked various sections of the complex. Along one of the canals was a blue and white stripped lighthouse, it is actually a restaurant.We walked along the Coloured Walk (reviewed separately) which links two areas of the complex.Throughout the complex there are a number of features and fountains including Ballerina Fountain and La Isla Circle There a number of other attractions to be visited here including the Aquarium, with it's interactive touch tanks and over a thousand species on display.It is also home to the Cancún Wax Museum with it's exhibits of the rich and famous.Ripley's Believe it or not is also here with hundreds of unbelievable but true artifacts, interactive games and stories. There is also a Casino The Skywheel with it's thirty-five gondolas is a standout feature and at seventy metres high it dominates the skyline and is visible from some distance. The fare is in the region of $15 (US).",Cancun,Mixta,21,2,19,Mixta,True,9.523809523809524,90.47619047619048
"Muy bonito. Súper recomendable, la subida tarda aproximadamente 40 min. Es necesario llevar agua y hacer pausas, es cierto que es cansado pero lejos de ser imposible, las escaleras están en perfecto estado y las vistas son muy bonitas durante todo el recorrido. El costo del puente de cristal es de $30 por persona, sólo te dejan estar 3 min por grupo.Recomiendo llegar antes de las 9 am y preferentemente entre semana, ya que después se encuentra mucho más concurrido y caluroso.Puedes llegar perfectamente por tu cuenta y la entrada es gratis, totalmente innecesario pagar tour.",Mazatlan,Mixta,6,5,1,Mixta,True,83.33333333333334,16.666666666666664
muy imponente La Catedral domina el Zócalo con sus imponentes torres gemelas y está bellamente decorada por dentro.,Puebla,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"Vacaciones increíbles Es una de las mejores playas su clima super agradable, su gente muy amable, su comida riquísima sobre todo los mariscos realmente deliciosos, una helada cerveza pacífico y los souvenirs padrísimos, unos hermosos amaneceres y atardeceres, sin olvidar el maravilloso malecón y sus tradicionales paseos en pulmonias un inolvidable viaje que no te puedes perder con la música tradicional de banda y la visita a la casa de Pedro Infante, el faro, el acuario todo para saber y conocer una parte más de las hermosas playas de nuestro MEXICO un lugar muy recomendado para disfrutar, relajarse y conocer no por nada es conocida como la perla del pacífico... 😊",Mazatlan,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Bellas Artes es un lugar hermoso Siempre quise conocer Bellas Artes por su trasfondo y que belleza. Espero poder conocer más del país y de lugares como estes. Espero poder conocer más lugares como estos,CDMX,Subjetiva,4,4,0,Subjetivo,False,100.0,0.0
"Debes visitarlo Me encanta visitar el Palacio de Bellas Artes, lo único que puede ser molesto es que siempre está muy concurrido, pero eso es debido al valor histórico que tiene. Sin embargo, entre semana, si te puedes dar una escapada, sería lo ideal",CDMX,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Muy limpia para ser tan concurrida Cuando pasas por el lugar no se invita a llegar principalmente por que es una playa muy concurridaSi tienes suerte de encontrar estacionamiento para tu auto vale la pena llegarTienen mucho orden en el lugarLlévate tus sillas de playa y disfruta de una playa muy bonita,Cancun,Mixta,5,3,2,Mixta,True,60.0,40.0
"Espectacular! Excelente servicio! Todo salió exactamente como se planeó, las personas que colaboran en las taquillas súper amables y dispuestos a ayudar! Los horarios perfectos y el ferry súper limpio y ameno. Enrique es es mejor gracias por toda la ayuda 🙌🏻",Cancun,Mixta,5,5,0,Subjetivo,False,100.0,0.0
"¡Este es un buen espectáculo! Me han mimado en lo que respecta a los acuarios porque mi mejor amigo era docente en el acuario más grande del mundo en Monterey, California. Conseguí tours privados allí. En cuanto al acuario de Mazatlán, hice la visita y encontré algunas exhibiciones interesantes.Para un hombre de 91 años, moverse con un andador era un desafío. En un día lleno de gente, me sentí abrumado la mayor parte del tiempo. Sin embargo, este acuario tiene muchas ventajas.Le doy dos pulgares arriba y cinco estrellas. Es una excelente atracción en Mazatlán. El precio es correcto… si solo ofrecieran servicio de sillas de ruedas para personas mayores como yo. Creo que es maravilloso que aquí se centren en la educación.",Mazatlan,Mixta,11,6,5,Mixta,True,54.54545454545454,45.45454545454545
"Todo muy bien. Todo fue excelente :servicio,limpieza ,comodidad.todo el personal fue muy amable.muy bonita alberca,excelente playa.",Mazatlan,Subjetiva,5,5,0,Subjetivo,False,100.0,0.0
"Lo mejor de lo mejor Muy buen día de aventuras, el caballero checo, nos dio una buena experiencia con las jirafas, siendo de Cancún, son cosas que uno no puede experimentar de ese lado, agradezco su atención y la forma en como hizo más amena mi experiencia con las jirafas, definitivamente regresaría para probar nuevas experiencias dentro de Africam Safari",Puebla,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Charmfull !!! El casco antiguo detrás de los hoteles de gran altura a lo largo de la playa es absolutamente encantador. La caminata matutina especialmente fue muy divertida.,Mazatlan,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"My best Birthday gift This place is amazing love the service, music and interaction staff has towards the ride to make a great experience 🥰 the food is great",Cancun,Subjetiva,5,5,0,Subjetivo,False,100.0,0.0
"Hermosa playa Me encanto la playa solo que las olas estan algo altas y Fuertes, mucha gente Estaba haciendo surf, un playa linda y tranquila para vacacional",Puerto Vallarta,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"muy bonito es un lugar digno de admirarse, prefecto para pasar un buen rato ahícon muchas opciones para ir a comer, tomar algo o ir de compras ya que hay muchas tiendas cercael único detalle esq hay muchas gente pidiendo limosna, deberían de hacer algo al respecto por que en camino al hotel me tope con uno que en algún momento creí que me jalaría la bolsa",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Una experiencia súper buena recomendada Exelente servicio y muy buena atención El tours fue súper me encantó la vista y su cultura volvería de nuevo dichosa mente,CDMX,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"un ambiente relajante Hay muchos bares y restaurantes alrededor del puerto deportivo. Probamos El Torito, que está cerca de la entrada principal de la marina desde la carretera principal. Tenían una promoción de costillas durante los días de semana. Estas costillas eran excelentes. No soy un gran fanático de las costillas, pero estos fueron excepcionales. ¡Duplicamos el pedido y los llevamos para el almuerzo y la cena al día siguiente!",Puerto Vallarta,Mixta,7,2,5,Mixta,True,28.57142857142857,71.42857142857143
"Playa azul Esta parte del mar es un paraíso ya que sus aguas son limpias y la arena parece azúcar, blanca y sin la suciedad que arrojan los cruceros, la recomiendo con toda confianza.",Puerto Vallarta,Subjetiva,2,1,1,Mixta,True,50.0,50.0
"Hermosa vista Somos una pareja de 71 años y encontramos esta caminata factible. Mucha gente usa las escaleras para hacer ejercicio, pero nos tomamos nuestro tiempo ya que era una subida empinada. No tardamos mucho en llegar a la cima y las vistas eran fantásticas. Ve temprano ya que hace mucho calor y humedad. El paseo por el barrio también fue bastante interesante.",Puerto Vallarta,Mixta,6,3,3,Mixta,True,50.0,50.0
"Detente a descansar del caos, reza un poco por los menos afortunados. Lo más destacado de caminar por el centro de Puerto Vallarta. . . La boda estaba en proceso pero nos invitaron a sentarnos durante 20 personas. minutos. . . Nos gusta más San José De Cabo porque es más pequeño y tiene poco tráfico.",Puerto Vallarta,Mixta,5,3,2,Mixta,True,60.0,40.0
"Bueno para el recuerdo Un mercado tradicional artesanal donde se puede comprar regalos y recuerdos relacionados con lo típico de la ciudad de Puebla. En las inmediaciones hay restaurantes,  bares y artistas varios lo que lo hace más pintoresco. La ventaja es que esta cerca del centro histórico y otras áreas para visitar como museo y mercados de artesanías.",Puebla,Mixta,4,2,2,Mixta,True,50.0,50.0
Muy binito Me gustó mucho la experiencia de poder ver los shows? Es un lugar muy binito para ir a pasar el día tanto en familia como en pareja,Mazatlan,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Maravillosa Aqui puedes encontrar calle muy linda, cerca del centro con muchos colores, perfecto para fotos ! Hay muchos restaurantes cerca de la calle !",Puebla,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Bonita Un buen lugar para bañarse en el mar, si es lo que deseas!! la playa limpia, facil acceso, solo que tienes que llevar comida, bebida ya que no hay nada cerca",Mazatlan,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Espacio impresionante Qué corazón maravilloso para una ciudad. El Zócalo (o Plaza de la Constitución) es una vasta plaza abierta rodeada de edificios religiosos y municipales significativamente grandes. Un escenario cubierto moderno estaba allí cuando visitamos, así que obviamente también alberga grandes eventos. También vimos el derribo de la ceremonia de la bandera cuando se acercaba el anochecer. Todo glorioso y encantador.",CDMX,Mixta,6,3,3,Mixta,True,50.0,50.0
"Gran prix Muy bien divertido , aunque pocas vueltas ... pero esta bien, amables el joven Santiago y Vanesa  .... apenas fue nuestra primer vuelta",Cancun,Mixta,4,2,2,Mixta,True,50.0,50.0
Impresionante museo Un museo que debes recorrer en varios días para aprovecharlo completo. Sumamente interesante y fascinante sobre la historia de nuestro país.,CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Carteristas Al Subir a un Camion Todo bien bonito y super! Los del Ferry bien profesional. Hasta cuando: Cuidado con los carteristas al bajar del Ferry y subir a un camion. A mi me intentaron robar, me di cuenta y los cache. Me regresaron la billetera y se fueron. Lo raro es que nos subimos a un camion que no era el No. 1 o No. 2 camiones rojos. Era un camión fuera de serie. Cuidado!",Cancun,Mixta,10,5,5,Mixta,True,50.0,50.0
"UN LUGAR FANTÁSTICO Es un lugar increíble desde el que se aprecia Mazatlán, el lugar está hermoso y el mirador está increíble. Se recomienda ir muy temprano por la mañana",Mazatlan,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Excelente experiencia Excelente lugar para ir en pareja o en familia y más para ir con pequeños y aprendan de los animalitos y respeto por la naturaleza.,Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Beautiful neighborhood where time stands still! Totally worth the drive to visit and spend a morning. Absolutely amazing neighborhood to visit and walk around and have a quiet lunch or coffee or churro. Feels very safe, super quiet in the mornings, a break from bustling city life. Leon Trotsky and Frida Kahlo houses are definitely worth visiting. Plaza is beautiful. Just wander around and see all the gorgeous trees and architecture!",CDMX,Mixta,7,7,0,Subjetivo,False,100.0,0.0
Dar el grito Dar el grito en el zocalo de la ciudad sin duda es de lo mejor. Además la gente es muy genial y la comida muy rica. Les recomiendo que sí vayan con cuidado porque hay mucha gente,CDMX,Mixta,4,2,2,Mixta,True,50.0,50.0
"Lo más destacado del viaje PVR Tomó un taxi a esta playa y qué hallazgo. Agua cristalina, no muy concurrida (un jueves). Buen esnórquel. Muy pocos vendedores. Una señora que hace bebidas con coco y piña frescos por unos 80 pesos. Una gran playa para nadar. Amplia sombra debajo de un árbol muy grande. ¿Qué más podemos pedir?",Puerto Vallarta,Mixta,8,4,4,Mixta,True,50.0,50.0
"Bienvenidos al Malecón El comienzo del Malecón está a una corta caminata de 10 minutos desde Buganvilias Resort Vacation Club y si continúa su caminata podrá llegar al final del Malecón en 25 minutos. El final del Malecón es el comienzo de la Zona Romántica que exploraremos la próxima vez, hay muchos restaurantes en la Zona Romántica.Las calles están limpias y siempre nos sentimos seguros en todo momento del día y de la noche.¡Nuestro primer sábado por la noche salimos a la calle y la primera edición del Desfile del Carnaval de Puerto Vallarta estaba en nuestra puerta! ¡Fue una sorpresa totalmente inesperada y el entusiasmo de los lugareños fue embriagador!Al final de la tarde del sábado, la plaza debajo de la Iglesia de Nuestra Señora de Guadalupe se llena de familias que disfrutan de la música y la cocina local.No te pierdas el espectáculo a las 6 pm todas las noches para ver a los Papantla Flyers. Recuerdo haber visto Flyers similares en el hemisferio de San Antonio en 1968. ¡No olvides dar propina!¡Totika Kohatu cualquiera! ? ! ¡Un local que usa un lenguaje muy colorido y hace lo mejor que puede!",Puerto Vallarta,Mixta,11,8,3,Mixta,True,72.72727272727273,27.27272727272727
¡No vayas allí!  IT ha convertido en un campamento gigante para personas sin hogar. ¡No vayas allí! Toda la plaza y las calles adyacentes han sido ocupadas por enormes campamentos de personas sin hogar. La zona está completamente cubierta de tiendas ITh y lonas con cuerdas que hacen imposible llegar. Estábamos atrapados tratando de salir de este lío y IT era una situación aterradora.,CDMX,Mixta,6,3,3,Mixta,True,50.0,50.0
"Vela de lujo - Ocean Adventures in Style !!! ¡Mi esposo se encontró con los detalles de esta excursión al reservar nuestros otros e inmediatamente capturó sus ojos! ! ! ! ¡Esta fue nuestra última excursión en Puerto Vallarta y convencimos a nuestros amigos a unirse a nosotros en esta excursión! !Nos saludaron Miguel y su increíble tripulación cuando nos embarcamos, él es una persona en la que te encuentras una vez y ¡nunca lo olvidarás! ! ! Durante nuestro viaje a Bahía de Banderas tuvimos la oportunidad de avistar una tortuga marina, ver algunas ballenas jorobadas, algunas escuelas de delfines. Tres delfines habían visto nuestro bote y nadaban hacia nosotros, ¡eran tan juguetones y el que incluso se giró para vernos! Sentíamos que podíamos alcanzarlos y casi tocarlos. Nos sirvieron bebidas de todo tipo y un aperitivo que consistía en ceviche de camarón, guacamole y pan.Una vez que llegamos a Bahía de Banderas, realizamos actividades como snorkeling, remo, descanso, natación y uso del torpedo motorizado. Miguel y su equipo fueron de gran ayuda con el equipo mientras entretenían a todos. Una vez de vuelta en el barco, nos sirvieron una deliciosa comida ligera muy bien presentada, ¡recomendamos el aderezo hecho con fruta de la pasión y miel! En nuestro camino de regreso, las velas se abrieron y el poder del viento sobre el océano fue bastante fuerte. En general, una experiencia increíble! ! !Esta fue probablemente la excursión más memorable, ya que todos estaban bien mimados por el personal y había mucha emoción durante toda la excursión. Recomiendo encarecidamente esta excursión a todos los que visitan Puerto Vallarta! ! !",Puerto Vallarta,Mixta,13,9,4,Mixta,True,69.23076923076923,30.76923076923077
"Espectacular lugar Me encantó poder ver a los animales tan cerca, sin duda alguna ver a los elefantes fue algo que me encantó y quede maravillado",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Increíble panorama y experiencia Excelente y novedoso tour , lo hicimos con Fernando y excelente guía también muy recomendable a mis niñas les encantó en familia una súper experiencia",Cancun,Subjetiva,4,4,0,Subjetivo,False,100.0,0.0
"ORIGINAL Y DIVERTIDO En un tramo pequeño, te transportas en antigüedades y toda clase de artículos divertidos. La calle, como todo el centro de Puebla, es hermosa. La gente muy amable. Compramos un billete antiguo que nos has traerá mucha suerte para volver pronto. Gracias",Puebla,Mixta,6,5,1,Mixta,True,83.33333333333334,16.666666666666664
"Bastante olvidable Fuimos a caminar por esta ciudad y visitar algunos de los sitios. Encontramos el teatro principal cerrado a pesar de que se suponía que estaba abierto. Y el museo estaba permanentemente cerrado. Las pantallas afuera estaban rotas, lo que resumía bastante bien a México en este punto, las carreteras, los campamentos, ¡todo está roto, señor!",Mazatlan,Mixta,6,3,3,Mixta,True,50.0,50.0
"parada de crucero Tuvimos una excursión a través de un crucero, y el complejo y la gente eran encantadores. El viaje al resort fue algo aterrador, pero en general pasamos un tiempo encantador en Mazatlán.",Mazatlan,Mixta,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"Ballet Folklórico de México de Amalia Hernández excelente producción, que te llena los sentidos y te transporta hacia los lugares que están en el programa, excelente el duelo de arpas correspondiente a la fiesta de Tlacotalpan, así mismo el charro haciendo el floreo de reata , todo espectacular; El prietito en el arroz fue que en su programa no incluyeran un capitulo  sobre la música norteña, que se llenara el recinto con el sonido del acordeón, bajosesto y  tololoche, de ahí pal real vale la pena cada centavo que pagaste por la entrada",CDMX,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Salida en familia El túnel está padrisimo pero todo cobran independiente de la entrada los chicos de la comida muy groseros pero las de los piso muy amables,CDMX,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Ian y Carlos los mejores anfitriones gracias Es una experiencia increíble para familia el lugar muy interactivo y educativo la experiencia con nado con delfines hermosa sobretodo las atenciones y servicio en todo momento de Ian y Carlos de foto y video que realizaron un buen trabajo. También a GO MAJESTIC por esta recomendación,Cancun,Mixta,4,3,1,Mixta,True,75.0,25.0
Dulce comentario Muy buena atención y excelente atracción recomendada nos tocó un guía muy buena onda Llamado Romel nos ayudó mucho en las instrucciones para tener un buen tour 👌🏻,Cancun,Mixta,4,4,0,Subjetivo,False,100.0,0.0
Pasé un mes en la zona. Stoney isla era nuestro lugar Go To para relajarse en la playa. Si compraste comida y bebidas. Tienes un paraguas y sillas de los restaurantes. La comida y las bebidas eran buenas. Menos vendedores y ruido que las principales playas.,Mazatlan,Mixta,6,1,5,Mixta,True,16.666666666666664,83.33333333333334
"Hermosa pequeña ciudad! Linda pequeña ciudad con un montón de paisajes hermosos. Hice algunas compras, comí algo de comida, y simplemente vagué por ahí. Algunos de los vendedores de tiendas son un poco agresivos, pero si dices que no tres veces, normalmente te dejarán en paz. También hay algunos vendedores agresivos en la playa también, para tu información.",Puerto Vallarta,Mixta,5,4,1,Mixta,True,80.0,20.0
"La isla “El corazón de la zona hotelera”. La isla es un lugar muy divertido. Un día te encuentras una fiesta, otro día un personaje en moto. Pero definitivamente es el corazón de la zona hotelera.",Cancun,Subjetiva,4,2,2,Mixta,True,50.0,50.0
Un lugar encantador Este lugar sí que me encantó. Siento que estas en otra ciudad cuando conoces más del Zócalo de la ciudad. Lo mejor además es que puedes conocer parte de México porque hay muchos lugares para comer,CDMX,Subjetiva,4,4,0,Subjetivo,False,100.0,0.0
"No lierdas la oportunidad de visitar este lugar la pasarás de lujo Lugar a visitar en Mazatlán. Isla ubicada en el extremo de la ciudad,  rinda una buena opción de visitar, buenos restaurantes, tours y paseos a precios accesible. Cuenta con todo lo necesario para pasar un día genial. Paseos en moto, catamaran, motos y parachute.",Mazatlan,Mixta,5,4,1,Mixta,True,80.0,20.0
"Árbol de la vida Diego y edwin de la trajinera árbol de la vida fueron increíbles, fue nuestra primera ocasión de visita en xoximilco y superó nuestras expectativas, el lugar es increíble, el servicio excelente y la comida deliciosa, mil gracias a la mujeres bellas que nos prepararon la deliciosa comida, sin duda esperamos regresar pronto a Xoximilco",Cancun,Subjetiva,1,1,0,Subjetivo,False,100.0,0.0
"PESIMO SERVICIO DE FACTURACION Un suplicio para poder facturar, pero denuncie al SAT y me facturaron. Es una lastima que su atención a clientes sea tan deficiente,",Cancun,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Muy Bien México Este es uno de los museos más bonitos qué tiene Puebla y sin duda uno de los más bonitos también de México que explica el arte barroco en la exposición permanente y además tiene exposiciones temporales el edificio es precioso está muy bien diseñado con piezas europeas pero también te explica la diferencia entre los diferentes tipos de arte vale la pena visitarlo y te sugiero que agarres un tour guiado para que te expliquen el museo,Puebla,Mixta,5,5,0,Subjetivo,False,100.0,0.0
"Precioso En general, todo el lugar es hermoso, venta de artesanías, souvenirs, café, restaurantes, de todo un poco, ademas de caminar por entre los  de arboles, que dan sombra hacen mas relajante la caminata.",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Excelente lugar para ver diferentes animalitos Muy bonita experiencia, bastantes aves y monitos, los jaguares, tigres y oso impresionante, me gustaría ver más especies espero regresar a ver más La plática de educación ambiental muy interesante y favorable porque dejan interactuar con algunas especies",Puebla,Mixta,5,5,0,Subjetivo,False,100.0,0.0
"Es un lugar hermoso y súper tranquilo La playa es muy bonita y es un lugar muy tranquilo, hay muchos vendedores en la playa pero son respetuosos y amables; hay una señora vende panqués de plátano y elote, están deliciosos, es fácil encontrar lugar para estacionar cerca de la playa, no hay tanta gente como en Sayulita",Puerto Vallarta,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"¡Pacífico! Nos habíamos estado quedando en PV y queríamos pasar un rato tranquilo en la playa, tal vez un poco de peinado de playa. Nos dieron la tranquilidad pero no hay playa peinando. Es una hermosa ciudad mexicana pintoresca. Tomamos el autobús desde P V, que es aproximadamente una hora y 15. No son los 45 minutos que esperábamos, pero es un paseo divertido. Es bastante un paseo desde la carretera principal donde el autobús te deja. La playa es hermosa pero la plaza de la playa es tan impresionante. Hay algunos vendedores típicos mexicanos, excelentes margaritas y muchos perros y niños. Sólo un gran ambiente. Queríamos visitar las tiendas, pero una lesión nos llevó a tomar un taxi para volver a P V. Nos encantó nuestra pequeña visita y quizás regresemos para quedarnos un tiempo.",Puerto Vallarta,Mixta,12,6,6,Mixta,True,50.0,50.0
"Cuidado con los moscos 😖 En cuanto al parque una gran experiencia sus ríos naturales y las tirolesas un gran reto, pero sobre todo la atención de sus trabajadores pollo, gallo y Fátima. Lo Único malo y desagradable son los moscos y la infinidad de piquetes que te dejan cabe mencionar que una semana después sigues con los piquetes incluso hasta la comezón es recomendable llevar mucho pero mucho repelente",Puerto Vallarta,Mixta,5,4,1,Mixta,True,80.0,20.0
"Un mundo acuático para todos Un lugar formidable con especies marinas desde miniaturas como el caballito de mar , algunos peces de colores y hasta enormes tiburones.  Fue una na gran experiencia llevar a mis padres de avanzada edad y que disfrutarán delos shows que ahí se ejecutan.",Mazatlan,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Icono de  Vallarta Una Iglesia con 101 años que no puede dejar de conocer el turista. ¡Es muy hermosa por dentro como por fuera!,Puerto Vallarta,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Bueno, pero no es lo mismo de años pasados. La comida estaba bien, las bebidas eran buenas! Sin embargo, el servicio y la comida definitivamente no son de la misma calidad y porciones que en años anteriores. Va cuesta abajo. Triste pero cierto",Mazatlan,Subjetiva,5,2,3,Mixta,True,40.0,60.0
"Ballet folclórico de Amalia Hernandez vale la pena, a pesar del personal grosero Fuimos a ver el ballet folclórico de Amalia Hernandez. Excelente espectáculo y el teatro muy bello en su arquitectura y diseño. Mucho desorden para el ingreso pues los ""ujieres"" no saben nada y te manda de allá para acá.  Llegamos tipo 5 y 10 con boletos electrónicos para no hacer filas y la entrada era a las 5:30 pm. No hay baños disponibles a menos que tengas un boleto y no te dejan pasar hasta pasadas las 5:30. Igual tuvimos que hacer fila para ingresar a la sala, de pie junto con personas mayores y sin sitio para sentarse. A pesar de haber revisado nuestros boletos nos mandaron al área equivocada. El personal de muy mal talante y malhumorado. Eso disminuye el disfrute de un espectáculo de primera. Vayan preparados y con paciencia si tienen que ir al baño. El tránsito para llegar simplemente imposible. Mejor llegar en metro.",CDMX,Mixta,13,8,5,Mixta,True,61.53846153846154,38.46153846153847
"Uno de los mejores sitios Qué museo tan increíble. Es enorme y realmente necesita reservar varias horas. Ojalá hubiéramos tomado una guía. Si bien parte de la información está en inglés, nos habríamos beneficiado de más. Se percibe bien el crecimiento de las culturas y la posterior conquista española.",CDMX,Mixta,6,5,1,Mixta,True,83.33333333333334,16.666666666666664
"Chapultepec es hermoso! Visite por primera vez el Castillo de Chapultepec, me encantó, las obras de arte, las exposiciones, cada pasillo y lo imponente que es el bosque desde ahí, es maravilloso, la entrada está en $100 pesos y vale totalmente la pena",CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Centro de MZT Básicamente es el centro de Mazatlán y sus calles coloridas, la catedral es muy bonita y la gente es muy amable. Recomiendo ir a probar las nieves típicas.",Mazatlan,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Avenida segura, limpia y vistosa El transporte público es frecuente, limpio y a buen precio ( $ 12.00 MXN por viaje). Encuentras muchas tiendas para adquirir víveres, botanas, alimentos, recuerdos y restaurantes para todos los bolsillos.",Cancun,Objetiva,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"Lugar histórico en México un gran palacio del siglo XVIII en lo alto de una colina en la Ciudad de México. El palacio alberga el Museo Nacional de Historia, que exhibe murales impresionantes y galerías de vidrieras impresionantes. Las vistas panorámicas de la Ciudad de México desde los balcones del castillo son impresionantes.",CDMX,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Muy bonito Lugar bello para visitar y caminar relajarse con la familia y tomar fotos, es un lugar para disfrutar!",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
Pintoresco No es muy grande pero hay muchas paradas en un espacio relativamente grande. Venden todo tipo de souvenirs e incluso dulces típicos de Puebla.,Puebla,Mixta,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"En la playa y encantador San Pancho es una pequeña y encantadora ciudad mexicana en el Pacífico al norte de Puerto Vallarta. Es un disco fácil de 1 a 1 1/2 hora de PV dependiendo del tráfico. Muchas tiendas y restaurantes. Bonita playa larga y amplia. Se está convirtiendo en una parada turística, así que obsérvala en los próximos años, de lo contrario, el encanto desaparecerá si esperas más.",Puerto Vallarta,Mixta,5,3,2,Mixta,True,60.0,40.0
"Dulce, antiguo distrito histórico. Camine y disfrute de la belleza de la arquitectura colonial y las estatuas. Hermosa arquitectura colonial antigua alrededor de una plaza grande. Música, coloridos bailarines, los mejores restaurantes.",Mazatlan,Mixta,4,2,2,Mixta,True,50.0,50.0
