Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia,Ciudad,Atraccion,TituloReview
es mas centro comercial que Outlet,"en cuanto a la cantidad de locales esta muy bien distribuido, cuenta con muchos locales, pero sus precios no parecen tanto de Outlet, se consiguen pocas ofertas y en realidad no son muchas las ofertas de colecciones pasadas,",desconocido,5,anonimo,2019-10-09,2019-10-01,Cancun,Las Plazas Outlet Cancun,"es mas centro comercial que Outlet en cuanto a la cantidad de locales esta muy bien distribuido, cuenta con muchos locales, pero sus precios no parecen tanto de Outlet, se consiguen pocas ofertas y en realidad no son muchas las ofertas de colecciones pasadas,"
LIndo lugar,"Lindo lugar de compras con algunas opciones buenas de marcas como Nike, Calvin Klein, DG entre otras.",desconocido,4,anonimo,2019-09-26,2019-09-01,Cancun,Las Plazas Outlet Cancun,"LIndo lugar Lindo lugar de compras con algunas opciones buenas de marcas como Nike, Calvin Klein, DG entre otras."
"No es en estricto sentido un outlet, pero encuentras de todo","Es un centro comercial completo. Se encuentra de todo, hay facilidad de parqueo. No es en estricto sentido un outlet, pero puedes encontrar los productos y servicios normalmente requeridos en un viaje",desconocido,5,"Bogotá, Colombia",2019-08-11,2019-08-01,Cancun,Las Plazas Outlet Cancun,"No es en estricto sentido un outlet, pero encuentras de todo Es un centro comercial completo. Se encuentra de todo, hay facilidad de parqueo. No es en estricto sentido un outlet, pero puedes encontrar los productos y servicios normalmente requeridos en un viaje"
Amplio pero no tiene todas las marcas,"El lugar es amplio tiene una zona de comida y varias marcas. Es al aire libre y en julio hace realmente mucho calor, ir temprano o tarde.El estacionamiento es económico o simple de llegar en transporte público.",Pareja,4,"Buenos Aires, Argentina",2019-08-08,2019-08-01,Cancun,Las Plazas Outlet Cancun,"Amplio pero no tiene todas las marcas El lugar es amplio tiene una zona de comida y varias marcas. Es al aire libre y en julio hace realmente mucho calor, ir temprano o tarde.El estacionamiento es económico o simple de llegar en transporte público."
Hermoso!!,"Estuve en mayo 2019, este Outlet es precioso, abierto, luminoso, encontrás todas las marcas y a buenos precios comparados con la Argentina.",desconocido,5,"Distrito Capital Federal, Argentina",2019-07-02,2019-05-01,Cancun,Las Plazas Outlet Cancun,"Hermoso!! Estuve en mayo 2019, este Outlet es precioso, abierto, luminoso, encontrás todas las marcas y a buenos precios comparados con la Argentina."
POCOS BUENOS PRECIOS,"No sentí muchas ofertas atractivas tratándose de un outlet, además el lugar es pequeño en comparación a Ls Américas o La Isla.",Pareja,3,"Lima, Perú",2019-06-12,2019-06-01,Cancun,Las Plazas Outlet Cancun,"POCOS BUENOS PRECIOS No sentí muchas ofertas atractivas tratándose de un outlet, además el lugar es pequeño en comparación a Ls Américas o La Isla."
Buenos precios,"Se  conseguí ropa, calzado y accesorios de marca   a buen precio (hay rebajas del 30, 40 y hasta 50 por ciento)",Familia,5,"Bahia Blanca, Argentina",2019-05-26,2019-05-01,Cancun,Las Plazas Outlet Cancun,"Buenos precios Se  conseguí ropa, calzado y accesorios de marca   a buen precio (hay rebajas del 30, 40 y hasta 50 por ciento)"
Bueno para conocer,Los precios no son de Outlet pero está relajado el lugar y no hay mucha gente por lo que podemos caminar a gusto,Pareja,3,anonimo,2019-05-24,2019-05-01,Cancun,Las Plazas Outlet Cancun,Bueno para conocer Los precios no son de Outlet pero está relajado el lugar y no hay mucha gente por lo que podemos caminar a gusto
Tranquilo pero no hay mucho que ver,"Es buena plaza para ir al cine o al gimnasio, aunque los precios realmente no son bajos como uno lo esperaría de un outlet, aún así está bien para pasear un rato y ver, pero la ropa tampoco es tan bonita, el ambiente es agradable",Familia,4,anonimo,2019-04-30,2019-04-01,Cancun,Las Plazas Outlet Cancun,"Tranquilo pero no hay mucho que ver Es buena plaza para ir al cine o al gimnasio, aunque los precios realmente no son bajos como uno lo esperaría de un outlet, aún así está bien para pasear un rato y ver, pero la ropa tampoco es tan bonita, el ambiente es agradable"
MUY BUEN SHOPPING,"Es realmente un lugar que vale la pena ir , Muchos comercios, muy buenos precios , un  lugar muy agradable para ir a cenar o solo para pasar el rato. Muy bien detallado los planos con la ubicación de los comercios y muy amable la gente que atiende los mismos o que indica cualquier necesidad que el turista tenga. Muy bueno también el servicios de taxis en la entrada, muy serio",Pareja,5,anonimo,2019-04-11,2019-03-01,Cancun,Las Plazas Outlet Cancun,"MUY BUEN SHOPPING Es realmente un lugar que vale la pena ir , Muchos comercios, muy buenos precios , un  lugar muy agradable para ir a cenar o solo para pasar el rato. Muy bien detallado los planos con la ubicación de los comercios y muy amable la gente que atiende los mismos o que indica cualquier necesidad que el turista tenga. Muy bueno también el servicios de taxis en la entrada, muy serio"
RECOMENDADO ARGENTINOS,"La verdad muy barato! si bien no es regalado, la ropa esta al 50 o 60 % menos de lo que sale en nuestro pais!",Pareja,5,"Santa Fe, Argentina",2019-04-11,2019-03-01,Cancun,Las Plazas Outlet Cancun,"RECOMENDADO ARGENTINOS La verdad muy barato! si bien no es regalado, la ropa esta al 50 o 60 % menos de lo que sale en nuestro pais!"
Normal,"La verdad es una plaza que no tiene relevancia es pequeña y no tiene ni lugares de comida, aparte las tiendas no tienen precios de outlet.",Pareja,3,"Culiacán, México",2019-03-20,2019-02-01,Cancun,Las Plazas Outlet Cancun,"Normal La verdad es una plaza que no tiene relevancia es pequeña y no tiene ni lugares de comida, aparte las tiendas no tienen precios de outlet."
Mucha expectativa,Es lindo y al aire libre. Pequeño. Encontré que para ser una plaza de outlets los precios no son tan baratos y como que le faltan opciones. Pero es buen paseo.,Amigos,3,"Santo Domingo, República Dominicana",2019-03-17,2019-03-01,Cancun,Las Plazas Outlet Cancun,Mucha expectativa Es lindo y al aire libre. Pequeño. Encontré que para ser una plaza de outlets los precios no son tan baratos y como que le faltan opciones. Pero es buen paseo.
Visita a Las Plazas Outlet,"En mi opinion, los precios no parecian muy de Outlet, hay muy poca diferencia con respecto a un shopping normal",desconocido,3,jonathan a,2019-02-27,2019-02-01,Cancun,Las Plazas Outlet Cancun,"Visita a Las Plazas Outlet En mi opinion, los precios no parecian muy de Outlet, hay muy poca diferencia con respecto a un shopping normal"
Buscando ropa,"Me encantó la plaza Hay muchos establecimientos con opciones para comprar con tarjeta o cash, reciben dólares pero aconsejo cambiar pesos antes de ir. Hay pocoy lugares para comer los mejores son italianis y Toks.",Amigos,4,"Cancún, México",2019-02-21,2019-02-01,Cancun,Las Plazas Outlet Cancun,"Buscando ropa Me encantó la plaza Hay muchos establecimientos con opciones para comprar con tarjeta o cash, reciben dólares pero aconsejo cambiar pesos antes de ir. Hay pocoy lugares para comer los mejores son italianis y Toks."
Buen paseo,"Si bien los locales, poseen liquidaciones de ofertas, no son las ofertas que a uno lo harian trasladarse hasta ese lugar...no volveríamos.",desconocido,3,Juan,2019-02-17,2019-02-01,Cancun,Las Plazas Outlet Cancun,"Buen paseo Si bien los locales, poseen liquidaciones de ofertas, no son las ofertas que a uno lo harian trasladarse hasta ese lugar...no volveríamos."
No vale la pena,"Este centro comercial se encuentra alejado de la zona hotelera, para llegar tardamos muchísimo debido al tráfico en el Boulevard. Los negocios no tienen buenos precios tal como uno espera en un outlet. No es lindo el lugar, es al aire libre por lo que no hay aire acondicionado. No recomiendo ir.",Familia,1,"Mendoza, Argentina",2019-02-05,2018-11-01,Cancun,Las Plazas Outlet Cancun,"No vale la pena Este centro comercial se encuentra alejado de la zona hotelera, para llegar tardamos muchísimo debido al tráfico en el Boulevard. Los negocios no tienen buenos precios tal como uno espera en un outlet. No es lindo el lugar, es al aire libre por lo que no hay aire acondicionado. No recomiendo ir."
Un buen paseo y mejor lugar para comprar en Cancún,"Si bien queda algo retirado de la zona hotelera, en el bus R1 o R2 puedes llegar hasta cierto lugar y desde allí caminar unos 10 minutos hasta el Shopping. Es realmente el lugar donde obtuvimos los mejores precios de Cancún. Hay tiendas como HM, Hang Ten, Zara, y otras internacionales. También lugares para comer o tomar un buen helado o café.",Familia,4,"Santa Fe, Argentina",2019-01-23,2019-01-01,Cancun,Las Plazas Outlet Cancun,"Un buen paseo y mejor lugar para comprar en Cancún Si bien queda algo retirado de la zona hotelera, en el bus R1 o R2 puedes llegar hasta cierto lugar y desde allí caminar unos 10 minutos hasta el Shopping. Es realmente el lugar donde obtuvimos los mejores precios de Cancún. Hay tiendas como HM, Hang Ten, Zara, y otras internacionales. También lugares para comer o tomar un buen helado o café."
NORMAL PARA UN OULET,"El oulet en medio dia lo recorres , no es una locura de precios pero si un poco mas baratos. No hay marcas premium, Nike y Calvin por ejemplo tenian remeras muy baratas",desconocido,3,"Buenos Aires, Argentina",2019-01-16,2019-01-01,Cancun,Las Plazas Outlet Cancun,"NORMAL PARA UN OULET El oulet en medio dia lo recorres , no es una locura de precios pero si un poco mas baratos. No hay marcas premium, Nike y Calvin por ejemplo tenian remeras muy baratas"
No ir !!! No vale la pena,"Como amante del shopping outlet debo decir a todos aquellos q se sientan tentados a ir q no lo hagan !! No tiene nada pero nada los precios no son baratos no hay nada de variedad y lo poco q hay es feo, tampoco es lindo el lugar se puede llegar en colectivo desde la zona Hotelera pero la verdad ni vale la pena",Familia,1,"Adrogue, Argentina",2018-12-11,2018-12-01,Cancun,Las Plazas Outlet Cancun,"No ir !!! No vale la pena Como amante del shopping outlet debo decir a todos aquellos q se sientan tentados a ir q no lo hagan !! No tiene nada pero nada los precios no son baratos no hay nada de variedad y lo poco q hay es feo, tampoco es lindo el lugar se puede llegar en colectivo desde la zona Hotelera pero la verdad ni vale la pena"
Pobre..,No se si por el dia que fui...poquisima gente. No encontre los articulos que queria Las zapatillas precio casi igual al de Buenos Aires y aqui los pagamos en cuotas,desconocido,3,"San Pedro, Argentina",2018-12-04,2018-11-01,Cancun,Las Plazas Outlet Cancun,Pobre.. No se si por el dia que fui...poquisima gente. No encontre los articulos que queria Las zapatillas precio casi igual al de Buenos Aires y aqui los pagamos en cuotas
"No vale realmente la pena, salvo por cosas muy puntuales.","En los dias de vacaciones que estuve en Cancun me toco visitarlo 2 veces, y en ambas ocasiones no pude encontrar nada interesante. Lo cierto es que en uno de esos dias fue durante la celebracion de lo que se conoce como Buen Fin donde existieron algunos descuentos pero la mercaderia existente no era lo mejor. El Nike factory si tiene buenos precios, pero todas zapatillas deportivas y nada de nada de vestir. En el buenfin la promocion era que llevabas dos pares y te quedaban al 50 %, por eso se lleno de gente. Tambien hay un local de Quicksilver que tenia buenos precios con importantes rebajas al igual que el de Vans.Si pude comprar barato en el local Calvin Klein que existe, tambien se encuentran marcas como Tommy, Oakley, Under Armour (puede haber algo puntual interesante). Debo destacar que casi al final hay un gran local llamado promoda que es una especie de Marshall o Ross americano, con muchas marcas en percheros donde hay que buscar y revolver. También la visite en 2 oportunidades y pude comprar cosas muy puntuales, pues generalmente son cosas fuera de temporada y para un publico mas adulto.En general seran unas pocas marcas pero salvo aspectos puntuales existen precios capaz un poco mas elevado en los malls pero con mayor variedad y calidad en la ropa.",desconocido,2,"Mar del Plata, Argentina",2018-11-28,2018-11-01,Cancun,Las Plazas Outlet Cancun,"No vale realmente la pena, salvo por cosas muy puntuales. En los dias de vacaciones que estuve en Cancun me toco visitarlo 2 veces, y en ambas ocasiones no pude encontrar nada interesante. Lo cierto es que en uno de esos dias fue durante la celebracion de lo que se conoce como Buen Fin donde existieron algunos descuentos pero la mercaderia existente no era lo mejor. El Nike factory si tiene buenos precios, pero todas zapatillas deportivas y nada de nada de vestir. En el buenfin la promocion era que llevabas dos pares y te quedaban al 50 %, por eso se lleno de gente. Tambien hay un local de Quicksilver que tenia buenos precios con importantes rebajas al igual que el de Vans.Si pude comprar barato en el local Calvin Klein que existe, tambien se encuentran marcas como Tommy, Oakley, Under Armour (puede haber algo puntual interesante). Debo destacar que casi al final hay un gran local llamado promoda que es una especie de Marshall o Ross americano, con muchas marcas en percheros donde hay que buscar y revolver. También la visite en 2 oportunidades y pude comprar cosas muy puntuales, pues generalmente son cosas fuera de temporada y para un publico mas adulto.En general seran unas pocas marcas pero salvo aspectos puntuales existen precios capaz un poco mas elevado en los malls pero con mayor variedad y calidad en la ropa."
No es outlett,"Fui a la plaza outlett misma tienda que en plaza las americas y el producto que queria comprar, tenia el mismo precio. No es OUTLETT . Ejemplo reciente tienda Cross.",Solitario,1,anonimo,2018-11-14,2018-11-01,Cancun,Las Plazas Outlet Cancun,"No es outlett Fui a la plaza outlett misma tienda que en plaza las americas y el producto que queria comprar, tenia el mismo precio. No es OUTLETT . Ejemplo reciente tienda Cross."
UN BUEN PASEO,Cancún cuenta con esta bella y tranquila plaza para disfrutar de tus vacaciones solo con familia o amigos,Amigos,5,"Culiacán, México",2018-11-06,2018-09-01,Cancun,Las Plazas Outlet Cancun,UN BUEN PASEO Cancún cuenta con esta bella y tranquila plaza para disfrutar de tus vacaciones solo con familia o amigos
Marcas variadas pero pocas ofertas,"Fuimos con mucha espectativa al centro comercial Las Plazas Outlet, efectivamente hay muchísimas tiendas de diversas marcas y hay descuentos, pero digamos que no me parecieron tan representativos, a comparación con otros outlets. Buscando se pueden encontrar buenos descuentos.",Pareja,4,"Bucaramanga, Colombia",2018-11-06,2018-03-01,Cancun,Las Plazas Outlet Cancun,"Marcas variadas pero pocas ofertas Fuimos con mucha espectativa al centro comercial Las Plazas Outlet, efectivamente hay muchísimas tiendas de diversas marcas y hay descuentos, pero digamos que no me parecieron tan representativos, a comparación con otros outlets. Buscando se pueden encontrar buenos descuentos."
Muy bien trato y organización.,"Muy buena experiencia con el Capitán Cristian, la pasé bien y me agradó… el tiempo de recorrido y s adecuado… todo muy bien",Familia,5,anonimo,2025-08-31,2025-08-01,Cancun,Puerto Maya Cancun,"Muy bien trato y organización. Muy buena experiencia con el Capitán Cristian, la pasé bien y me agradó… el tiempo de recorrido y s adecuado… todo muy bien"
Jet SKY,"Es una experiencia increíble la atención del Capitán Charly la mejor , muy atento, una persona muy especial, las motos estaban en perfectas condiciones con una amplia zona para recorrer La recomiendo al 100 para todo aquel que desee una buena experiencia para recordar",Familia,5,anonimo,2025-08-28,2025-08-01,Cancun,Puerto Maya Cancun,"Jet SKY Es una experiencia increíble la atención del Capitán Charly la mejor , muy atento, una persona muy especial, las motos estaban en perfectas condiciones con una amplia zona para recorrer La recomiendo al 100 para todo aquel que desee una buena experiencia para recordar"
Nos fascinó regresaríamos de nuevo,"Excelente y de nuestro capitán Fox la atención 10/10 , es hermoso el tour y el paseo en barquito ni se diga . Cada año venimos a Cancún volveríamos a tomar el tour .",Familia,5,anonimo,2025-08-28,2025-08-01,Cancun,Puerto Maya Cancun,"Nos fascinó regresaríamos de nuevo Excelente y de nuestro capitán Fox la atención 10/10 , es hermoso el tour y el paseo en barquito ni se diga . Cada año venimos a Cancún volveríamos a tomar el tour ."
Fast and Funny,"Una actividad muy divertida y llena de adrenalina, vas muy rápido pero con la seguridad necesaria, además que el snorkeling es en un arrecife muy lindo",Pareja,5,anonimo,2025-08-24,2025-08-01,Cancun,Puerto Maya Cancun,"Fast and Funny Una actividad muy divertida y llena de adrenalina, vas muy rápido pero con la seguridad necesaria, además que el snorkeling es en un arrecife muy lindo"
Very good experience,Charly muy buena persona muy amable primera vez manejando jet ski y charly muy buen instructor los recomiendo mucho les doy un 10,Familia,5,anonimo,2025-08-22,2025-08-01,Cancun,Puerto Maya Cancun,Very good experience Charly muy buena persona muy amable primera vez manejando jet ski y charly muy buen instructor los recomiendo mucho les doy un 10
Una experiencia para repetir sin duda,"Un experiencia muy buena. Desde la llegada, el show maya, el recorrido por la jungla.La lancha súper divertido y el snorkel muy bonita zona, con el coral, los peces y las estatuas. Nuestro capitán Fox súper  bien!!",Pareja,5,anonimo,2025-08-21,2025-08-01,Cancun,Puerto Maya Cancun,"Una experiencia para repetir sin duda Un experiencia muy buena. Desde la llegada, el show maya, el recorrido por la jungla.La lancha súper divertido y el snorkel muy bonita zona, con el coral, los peces y las estatuas. Nuestro capitán Fox súper  bien!!"
Waverunner,¡Gran instructor volverá para Waverunner de nuevo! Disfrutamos de la velocidad y los trucos. Seguro y servicial. Bonita zona y bar es agradable,desconocido,5,anonimo,2025-08-15,2025-08-01,Cancun,Puerto Maya Cancun,Waverunner ¡Gran instructor volverá para Waverunner de nuevo! Disfrutamos de la velocidad y los trucos. Seguro y servicial. Bonita zona y bar es agradable
Un lugar paradisíaco para relajarte y pasar los mejores de tus días,"Espectacular lugar , super la atención del personal .recomendado 100%.vistas y paisajes hermosos. Nuestro guía Roberto el mejor de todos",desconocido,5,anonimo,2025-08-15,2025-08-01,Cancun,Puerto Maya Cancun,"Un lugar paradisíaco para relajarte y pasar los mejores de tus días Espectacular lugar , super la atención del personal .recomendado 100%.vistas y paisajes hermosos. Nuestro guía Roberto el mejor de todos"
Una de las mejores experiencias que he tenido,Qué bonita experiencia. Lo mejor de todo fue el de los barcos. El capitán Chris era un buen tipo y nos ayudó mucho a mí y a mi familia.,Familia,5,anonimo,2025-08-15,2025-08-01,Cancun,Puerto Maya Cancun,Una de las mejores experiencias que he tenido Qué bonita experiencia. Lo mejor de todo fue el de los barcos. El capitán Chris era un buen tipo y nos ayudó mucho a mí y a mi familia.
Gran tour con el capitán Fox,"El tour con el capitán Fox fue muy divertido y nos gustó mucho la experiencia. Fue muy amable, nos llevó a las estatuas y nos apoyó en todo momento. Lo recomiendo!",desconocido,5,anonimo,2025-08-13,2025-08-01,Cancun,Puerto Maya Cancun,"Gran tour con el capitán Fox El tour con el capitán Fox fue muy divertido y nos gustó mucho la experiencia. Fue muy amable, nos llevó a las estatuas y nos apoyó en todo momento. Lo recomiendo!"
Jungle tour,Padrísimo todooo! Y el servicio de Romel excelente ⭐️⭐️⭐️⭐️⭐️ sin duda lo volveríamos a hacer! La pasamos muy bien mis amigas y yo,Amigos,5,anonimo,2025-08-12,2025-08-01,Cancun,Puerto Maya Cancun,Jungle tour Padrísimo todooo! Y el servicio de Romel excelente ⭐️⭐️⭐️⭐️⭐️ sin duda lo volveríamos a hacer! La pasamos muy bien mis amigas y yo
Excelente experiencia,¡Impresionante! Recomendaría a cualquiera que busque explorar la laguna / alrededores de Cancún y experimentar un pequeño pedazo de cultura maya,Pareja,5,anonimo,2025-08-05,2025-08-01,Cancun,Puerto Maya Cancun,Excelente experiencia ¡Impresionante! Recomendaría a cualquiera que busque explorar la laguna / alrededores de Cancún y experimentar un pequeño pedazo de cultura maya
Buen trato,"Muy buen tour para ir con la familia y muy buena atención del personal, de mi parte de Fernando y Enrique 👍🏻 totalmente recomendado",Familia,5,anonimo,2025-08-03,2025-08-01,Cancun,Puerto Maya Cancun,"Buen trato Muy buen tour para ir con la familia y muy buena atención del personal, de mi parte de Fernando y Enrique 👍🏻 totalmente recomendado"
Excelente experiencia ya estuvimos antes aquí y repetimos,"Excelente experiencia, nos divertimos mucho, vinimos un grupo de seis personas, ya habíamos venido antes y repetimos la verdad lo recomendamos muchísimo una experiencia inolvidable",Familia,5,anonimo,2025-08-02,2025-08-01,Cancun,Puerto Maya Cancun,"Excelente experiencia ya estuvimos antes aquí y repetimos Excelente experiencia, nos divertimos mucho, vinimos un grupo de seis personas, ya habíamos venido antes y repetimos la verdad lo recomendamos muchísimo una experiencia inolvidable"
Actividad de Jet Sky,Súper recomendable con el amigo Bryan muy amable y súper atento con el tour de jet Sky muchas gracias y volveré…………………..,Amigos,5,anonimo,2025-07-30,2025-07-01,Cancun,Puerto Maya Cancun,Actividad de Jet Sky Súper recomendable con el amigo Bryan muy amable y súper atento con el tour de jet Sky muchas gracias y volveré…………………..
Interesante pero muy mal trato,"El tour en las lanchas y el snorkel es interesante y divertido, sin embargo,  tuve una terrible experiencia con el capitán de las lanchas Robert. Cuando nos subimos a las lanchas hice una pregunta auténtica y se enojó conmigo porque según él no había puesto atención, él dio las instrucciones en un inglés mal pronunciado, yo entiendo inglés pero no es mi primera lengua.Al comenzar el tour estaba muy emocionada manejando pero en cierto punto empezó a regañarme de manera grosera que iba muy lento, es una experiencia que nunca había hecho, por lo que no sabía que tan rápido teníamos que ir.Seguimos y volvió a detenerme y regañarme porque no estaba cumpliendo bien la fila, ahí sí se que yo estuve mal, pero consideraba que era una fila mientras estuviéramos todos uno atrás del otro no exactamente atrás de su bote.Fue sumamente grosero, me amenazó con regresarme y acabar con mi tour sin ningún reembolso, que no era capaz de hacer las cosas y que no entendía; me tuve que cambiar de asiento con mi acompañante, fue sumamente descortés y me hizo sentir muy mal, arruinó por completo toda mi experiencia y me sentí miserable el resto del trayecto.Eramos las únicas mexicanas del tour y fuimos a las que peor nos trató.Después en el snorkel intentó ser amable pero ya era demasiado tarde, dice que es así por temas de seguridad, pero hay manera de hacer las cosas y de comunicarse, pero él manejó muy mal la situación.Es una lástima que después de tanto viaje y entusiasmo por la experiencia se arruine todo por una persona como él. Sentí que pagué por pasar una experiencia horrible. Además de eso, no hay ningún interés por la cultura y nadie sabe nada de la historia de los mayas.",Familia,2,anonimo,2025-07-29,2025-07-01,Cancun,Puerto Maya Cancun,"Interesante pero muy mal trato El tour en las lanchas y el snorkel es interesante y divertido, sin embargo,  tuve una terrible experiencia con el capitán de las lanchas Robert. Cuando nos subimos a las lanchas hice una pregunta auténtica y se enojó conmigo porque según él no había puesto atención, él dio las instrucciones en un inglés mal pronunciado, yo entiendo inglés pero no es mi primera lengua.Al comenzar el tour estaba muy emocionada manejando pero en cierto punto empezó a regañarme de manera grosera que iba muy lento, es una experiencia que nunca había hecho, por lo que no sabía que tan rápido teníamos que ir.Seguimos y volvió a detenerme y regañarme porque no estaba cumpliendo bien la fila, ahí sí se que yo estuve mal, pero consideraba que era una fila mientras estuviéramos todos uno atrás del otro no exactamente atrás de su bote.Fue sumamente grosero, me amenazó con regresarme y acabar con mi tour sin ningún reembolso, que no era capaz de hacer las cosas y que no entendía; me tuve que cambiar de asiento con mi acompañante, fue sumamente descortés y me hizo sentir muy mal, arruinó por completo toda mi experiencia y me sentí miserable el resto del trayecto.Eramos las únicas mexicanas del tour y fuimos a las que peor nos trató.Después en el snorkel intentó ser amable pero ya era demasiado tarde, dice que es así por temas de seguridad, pero hay manera de hacer las cosas y de comunicarse, pero él manejó muy mal la situación.Es una lástima que después de tanto viaje y entusiasmo por la experiencia se arruine todo por una persona como él. Sentí que pagué por pasar una experiencia horrible. Además de eso, no hay ningún interés por la cultura y nadie sabe nada de la historia de los mayas."
Increíble experiencia,Fuimos con unos amigos 3 adultos y dos nenes de 9 y 10 años y la experiencia es increíble. Desde el comienzo por la limpieza energética maya y la carrera por el puente colgante hasta el recorrido en lanchas y el snorkel en los corales. Sin duda lo super recomiendo los chicos lo pasaron genial.,Familia,5,"Buenos Aires, Argentina",2025-07-28,2025-07-01,Cancun,Puerto Maya Cancun,Increíble experiencia Fuimos con unos amigos 3 adultos y dos nenes de 9 y 10 años y la experiencia es increíble. Desde el comienzo por la limpieza energética maya y la carrera por el puente colgante hasta el recorrido en lanchas y el snorkel en los corales. Sin duda lo super recomiendo los chicos lo pasaron genial.
Buena visita con Romel,"Muy buena!! Capitán Romel es el mejor! Manejar la lancha es muy increible, bucear con el snorkel y la comida es muy buena!!",Familia,5,anonimo,2025-07-28,2025-07-01,Cancun,Puerto Maya Cancun,"Buena visita con Romel Muy buena!! Capitán Romel es el mejor! Manejar la lancha es muy increible, bucear con el snorkel y la comida es muy buena!!"
Increíble,Mi experiencia fue increíble con Charlie. Hermosa vista. Definitivamente vendrá de nuevo. Debe experimentar una vez en la vida. Love México Cancún.,Amigos,5,anonimo,2025-07-27,2025-07-01,Cancun,Puerto Maya Cancun,Increíble Mi experiencia fue increíble con Charlie. Hermosa vista. Definitivamente vendrá de nuevo. Debe experimentar una vez en la vida. Love México Cancún.
Increíble,"Fernando fue muy divertido y guapo y el tour está increíble, vine con mi pareja y los dos nos divertíamos mucho. Recomendando",Pareja,5,"Cancún, México",2025-07-26,2025-07-01,Cancun,Puerto Maya Cancun,"Increíble Fernando fue muy divertido y guapo y el tour está increíble, vine con mi pareja y los dos nos divertíamos mucho. Recomendando"
sin titulo,"Charlie nos trató muy bien, las motos avanzan muy bien y en muy buenas condiciones , la verdad se recomienda mucho, hay que tener cuidado con las vueltas x que se pueden caer el segundo pasajero",desconocido,5,anonimo,2025-07-25,2025-07-01,Cancun,Puerto Maya Cancun,"Charlie nos trató muy bien, las motos avanzan muy bien y en muy buenas condiciones , la verdad se recomienda mucho, hay que tener cuidado con las vueltas x que se pueden caer el segundo pasajero"
Buen paseo!! Recomendable,Muy bien Roberto! Lo importante es que se ve que manejan muy bien todo y te sientes seguro(a) todo excelente!! Si vuelvo!,Amigos,5,"Nuevo Leon, México",2025-07-24,2025-07-01,Cancun,Puerto Maya Cancun,Buen paseo!! Recomendable Muy bien Roberto! Lo importante es que se ve que manejan muy bien todo y te sientes seguro(a) todo excelente!! Si vuelvo!
Increíble panorama y experiencia,"Excelente y novedoso tour , lo hicimos con Fernando y excelente guía también muy recomendable a mis niñas les encantó en familia una súper experiencia",Familia,5,jenny h,2025-07-24,2025-07-01,Cancun,Puerto Maya Cancun,"Increíble panorama y experiencia Excelente y novedoso tour , lo hicimos con Fernando y excelente guía también muy recomendable a mis niñas les encantó en familia una súper experiencia"
sin titulo,Increíble mejor servicio y la tripulación se queda cerca para asegurarse de que todo el mundo está a salvo mejor moto acuática en la ciudad! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,desconocido,5,anonimo,2025-07-21,2025-07-01,Cancun,Puerto Maya Cancun,Increíble mejor servicio y la tripulación se queda cerca para asegurarse de que todo el mundo está a salvo mejor moto acuática en la ciudad! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
Excelente actividad para todos,"Excelente trabajo, se disfrutó mucho, siempre guiado, se sintió seguro y los capitanes muy atentos y amabkes. Vistas muy bonitas  y divertido para todos.",Familia,5,anonimo,2025-07-20,2025-07-01,Cancun,Puerto Maya Cancun,"Excelente actividad para todos Excelente trabajo, se disfrutó mucho, siempre guiado, se sintió seguro y los capitanes muy atentos y amabkes. Vistas muy bonitas  y divertido para todos."
Excelente,"Estuvimos aquí con mi familia y definitivamente puedo decir que es un lugar increíble, desde el recibimiento, la comida, el ambiente. Nicole hizo de nuestra velada una noche increíble, su atención fue muy buena, esperamos volver !",Familia,5,anonimo,2025-07-18,2025-07-01,Cancun,Puerto Maya Cancun,"Excelente Estuvimos aquí con mi familia y definitivamente puedo decir que es un lugar increíble, desde el recibimiento, la comida, el ambiente. Nicole hizo de nuestra velada una noche increíble, su atención fue muy buena, esperamos volver !"
Jetskis,"Un paseo muy divertido, va a la velocidad deseada, muy cansador y con posibilidad de caerse, pero lo recomendaría a todas las edades mayores de 12 años, ya que solo aquellos que tienen 18 años o más pueden conducir el Jetski y a mi hermano le costó mucho sujetarse.",Familia,5,anonimo,2025-07-10,2025-07-01,Cancun,Puerto Maya Cancun,"Jetskis Un paseo muy divertido, va a la velocidad deseada, muy cansador y con posibilidad de caerse, pero lo recomendaría a todas las edades mayores de 12 años, ya que solo aquellos que tienen 18 años o más pueden conducir el Jetski y a mi hermano le costó mucho sujetarse."
Dulce comentario,Muy buena atención y excelente atracción recomendada nos tocó un guía muy buena onda Llamado Romel nos ayudó mucho en las instrucciones para tener un buen tour 👌🏻,Pareja,5,anonimo,2025-07-09,2025-07-01,Cancun,Puerto Maya Cancun,Dulce comentario Muy buena atención y excelente atracción recomendada nos tocó un guía muy buena onda Llamado Romel nos ayudó mucho en las instrucciones para tener un buen tour 👌🏻
Emocionante y bonito la vez,"Excelente experiencia, muy bien organizado, la lancha funcionó muy bien.Fernando fue un gran guía durante el recorrido",Familia,5,"Santa Marta, Colombia",2025-07-06,2025-07-01,Cancun,Puerto Maya Cancun,"Emocionante y bonito la vez Excelente experiencia, muy bien organizado, la lancha funcionó muy bien.Fernando fue un gran guía durante el recorrido"
